Release 3 - Nutrient profiles (per 100 g),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255,Unnamed: 256,Unnamed: 257,Unnamed: 258,Unnamed: 259,Unnamed: 260,Unnamed: 261,Unnamed: 262,Unnamed: 263,Unnamed: 264,Unnamed: 265,Unnamed: 266,Unnamed: 267,Unnamed: 268,Unnamed: 269,Unnamed: 270,Unnamed: 271
F008359,15101,Analysed,"Snapper, fillet, raw",404,404,77,20.3,3.25,1.6,1.1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,123,,0,,0,350,40,0.3,,32,0,,,,347,449,35,85,,,0.7,5,0,0,0,0,5,,,,0.12,0.05,5.3,3.59,8.89,0.4,0.28,3.6,2.5,0,0,0,0,1,1.51,0,0,0,1.51,0.6,,0,,0,,0,,0.6,0,0,0,0,,0,,3.2,0.8,27.4,1,8.7,,0.3,,0,,0,41.4,,0,0,8.1,0,20,,0.8,,0,,,28.9,,,,1.1,0.4,,,,,,,,0,,,4.2,3.7,,,,,2.7,,17.3,29.4,23.7,,2,0,0,0,0,,0,,0.04,0.01,0.31,0.01,0.1,,0,,0,,0,0.46,,0,0,0.09,0,0.22,,0.01,,0,,,0.32,,,,0.01,0,,,,,,,,0,,,,47.04,41.44,,30.24,,,,,193.76,0.33,265.44,,22.29,0,61,376,389,594,70,864,333,159,332,483,568,187,248,181,281,338,211,65,370,1222,1264,1930,228,2808,1082,517,1079,1570,1846,608,806,588,913,1098,686,211,1202
F008358,15101,Recipe,"Snapper, fillet, baked, no added fat",554,554,68.6,27.8,4.45,2.2,1.5,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,168,,0,,0,479.45,52,0.41,,44,0,,,,475,615,47.9,116,,,0.96,6,0,0,0,0,6,,,,0.148,0.065,6.9,4.92,12.18,0.55,0.34,4.9,3.1,0,0,0,0,1,1.86,0,0,0,1.86,0.8,,0,,0,,0,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,,0.05,0.01,0.42,0.02,0.13,,0,,0,,0,0.64,,0,0,0.12,0,0.31,,0.01,,0,,,0.44,,,,0.02,0.01,,,,,,,,0,,,,64.44,56.77,,41.42,,,,,265.42,0.45,363.616,,30.53,0,84,,,,,,,,,,,,,,,,,,,1674,1732,2644,312,3847,1482,708,1478,2150,2529,832,1104,806,1251,1505,939,289,1647
F008360,15101,Recipe,"Snapper, fillet, steamed, no added fat",554,554,68.6,27.8,4.45,2.2,1.5,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,135,,0,,0,479.45,41.1,0.33,,35,0,,,,380,492,38.4,93,,,0.77,6,0,0,0,0,6,,,,0.148,0.068,6.9,4.92,12.18,0.55,0.34,4.9,3.2,0,0,0,0,1,1.86,0,0,0,1.86,0.8,,0,,0,,0,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,,0.05,0.01,0.42,0.02,0.13,,0,,0,,0,0.64,,0,0,0.12,0,0.31,,0.01,,0,,,0.44,,,,0.02,0.01,,,,,,,,0,,,,64.44,56.77,,41.42,,,,,265.42,0.45,363.616,,30.53,0,84,,,,,,,,,,,,,,,,,,,1674,1732,2644,312,3847,1482,708,1478,2150,2529,832,1104,806,1251,1505,939,289,1647
F009163,15101,Analysed,"Tilapia, fillet, raw",477,477,75.2,18.5,2.96,4.4,1.9,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,27.2,0,18,8.8,,0,0.022,,30,0.4,2,31,,0.8,1.3,8,350,347,33.7,84,,,0.75,0,,0,,0,0,,,,0.15,0.13,3.3,3.47,6.77,,0.44,,2,0,0,0,0,0,1.6,0,0.1,0,2.1,1,,,,,,,,0.95,,,,,,0.1,,2.5,0.5,24.3,0.4,6,0.4,0.3,,0.1,,0,34.65,,0,,4.9,0.4,32.2,,1.7,,0.5,,0.1,42.7,,,,13.4,1.2,,0.5,,0.3,,,,,,,1.4,0.2,,,,0.6,0.8,,1.8,20.37,2.85,2.97,2.2,,,,,,0,,0.1,0.02,0.96,0.02,0.24,0.02,0.01,,0,,0,1.37,,0,,0.19,0.02,1.27,,0.07,,0.02,,0,1.69,,,,0.53,0.05,,19.14,,10.3,,,,,,,,57.29,8.71,,33.4,25.74,,,,70.75,0.81,112.86,118,87.12,0,74,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,204,
F009161,15101,Recipe,"Tilapia, fillet, baked, no added fat",654,654,66,25.3,4.05,6,2.6,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,37.2,0,25,12.1,,0,0.031,,39,0.55,2.7,42,,1.1,1.8,12,479,475,46.1,115,,,1.02,0,,0,,0,0,,,,0.185,0.169,4.29,4.76,9.28,,0.54,,2.5,0,0,0,0,0,1.97,0,0.12,0,2.59,1.3,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.14,0.02,1.32,0.02,0.33,0.02,0.02,,0.01,,0,1.88,,0,,0.26,0.02,1.74,,0.09,,0.03,,0,2.32,,,,0.73,0.07,,26.22,,14.1,,,,,,,,78.48,11.93,,45.75,35.26,,,,96.92,1.1,154.603,161,119.34,0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,
F009164,15101,Recipe,"Tilapia, fillet, steamed, no added fat",568,568,70.4,22,3.52,5.2,2.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,32.3,0,22,10.5,,0,0.027,,28.6,0.48,2.4,33,,1,1.6,10,375,351,40.1,85,,,0.89,0,,0,,0,0,,,,0.143,0.139,3.34,4.13,8.06,,0.42,,2,0,0,0,0,0,1.71,0,0.11,0,2.25,1.1,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.12,0.02,1.15,0.02,0.28,0.02,0.01,,0,,0,1.63,,0,,0.23,0.02,1.52,,0.08,,0.02,,0,2.01,,,,0.63,0.06,,22.78,,12.26,,,,,,,,68.2,10.37,,39.76,30.64,,,,84.23,0.96,134.357,140,103.71,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,
F009268,15101,Analysed,"Trout, ocean, aquacultured, fillet, without skin, raw",1205,1205,54.3,17.4,2.78,24.6,1.1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.5,,0.6,73,118.8,,,0.599,,14.5,0.35,0.5,32,2.558,4.3,0.9,27,221,291,27.9,247,230,0,0.82,8,,0,,0,8,,,,0.15,0.13,3.3,3.31,6.61,,0.44,,2,0,0,0,0,1,1.6,0,0.1,0,2.1,2.6,,,,0,,0.3,,2.63,,,,,,0.1,0,3,0.3,18.6,0.3,5.4,,0.2,,0.2,,0.2,28.2,0,0.1,0,7.8,0.2,34,,1.8,,0.2,,0.2,44.24,,0.2,0,7.3,0.8,0.3,0.1,0.2,0.5,0.4,0,,0.1,0.3,0.6,0.9,5.1,0,0,0,0.2,1.8,0.3,8,26.69,14.862,,0.5,,,,,,0.02,0,0.67,0.06,4.1,0.07,1.2,,0.04,,0.04,,0.04,6.24,0,0.03,0,1.72,0.06,7.52,,0.4,,0.03,,0.04,9.79,,33.47,0,1.61,0.19,0.07,29.43,0.04,107.88,83,0,0,15.05,58.42,,136.8,209.01,1121.1,0,395.5,45.42,0,0,0.07,1772.18,5.91,3288.775,,110.64,0,109,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,195,
F009267,15101,Recipe,"Trout, ocean, aquacultured, fillet, without skin, baked, no added fat",1651,1651,37.4,23.8,3.81,33.7,1.5,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.7,,0.8,100,162.7,,,0.82,,18.9,0.47,0.7,44,3.504,5.9,1.2,37,303,399,38.2,338,315,0,1.12,9,,0,,0,9,,,,0.195,0.178,4.52,4.54,9.06,,0.54,,2.3,0,0,0,0,1,1.75,0,0.11,0,2.3,3.6,,,,0,,0.4,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.01,0.92,0.08,5.62,0.09,1.64,,0.06,,0.05,,0.05,8.55,0,0.04,0,2.35,0.08,10.3,,0.54,,0.05,,0.06,13.41,,45.85,0,2.21,0.26,0.09,40.32,0.05,147.78,114,0,0,20.61,80.03,,187.3,286.31,1535.75,0,541.78,62.22,0,0,0.1,2427.64,8.09,4505.171,,151.57,0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,
F009269,15101,Recipe,"Trout, ocean, aquacultured, fillet, without skin, steamed, no added fat",1435,1435,45.6,20.7,3.31,29.3,1.3,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0.6,,0.7,87,141.4,,,0.713,,13.8,0.41,0.6,34,3.045,5.1,1.1,32,237,295,33.2,250,274,0,0.97,8,,0,,0,8,,,,0.143,0.139,3.34,3.94,7.87,,0.42,,2,0,0,0,0,1,1.52,0,0.1,0,2,3.1,,,,0,,0.4,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,0,0.8,0.07,4.89,0.08,1.42,,0.05,,0.04,,0.04,7.43,0,0.04,0,2.04,0.06,8.95,,0.47,,0.04,,0.05,11.65,,39.84,0,1.92,0.23,0.08,35.04,0.04,128.42,99,0,0,17.91,69.55,,162.8,248.82,1334.64,0,470.83,54.07,0,0,0.09,2109.74,7.03,3915.208,,131.72,0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232,
F009271,15101,Analysed,"Trout, rainbow, aquacultured, raw",645,645,70,19.6,3.13,8.4,1.8,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,51.3,0,48,5.9,,0,0.033,,0,0.31,5.2,28,,2.7,0,2,260,366,24,70,,,0.79,0,,0,,0,0,,,,0.09,0.1,3.07,2.89,5.96,,0.55,,2.2,11,0,11,11,0,8.86,0,0.1,0,9.37,2.5,,,,,,,,2.47,,,,,,0,,5.3,0.5,21.4,0.5,5.1,0,0.2,,0,,0,33.05,,0,,8.1,0.8,22.8,,1.9,,1.2,,0.5,37.96,,,,3.9,0.7,,0.1,,1.3,,,,,,,0.9,6.2,,,,0.1,2.1,,11.4,26.63,19.637,2.62,2.3,,,,,,0,,0.4,0.04,1.62,0.04,0.39,0,0.01,,0,,0,2.51,,0,,0.62,0.06,1.73,,0.14,,0.09,,0.04,2.88,,,,0.3,0.05,,10.63,,96.9,,,,,,,,65.78,467.8,,156.61,9.87,,,,866.02,2.02,1490.423,199,174.57,0,63,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,,170,
F009270,15101,Recipe,"Trout, rainbow, aquacultured, baked, no added fat",883,883,58.9,26.8,4.29,11.6,2.5,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,70.3,0,66,8.1,,0,0.045,,0,0.43,7.2,39,,3.6,0,2,356,502,32.9,96,,,1.08,0,,0,,0,0,,,,0.117,0.137,4.2,3.96,8.16,,0.67,,2.6,14,0,14,14,0,9.71,0,0.11,0,10.27,3.4,,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.55,0.05,2.22,0.05,0.53,0,0.02,,0,,0,3.44,,0,,0.84,0.09,2.37,,0.2,,0.12,,0.05,3.95,,,,0.4,0.07,,14.56,,132.74,,,,,,,,90.11,640.82,,214.53,13.52,,,,1186.33,2.77,2041.675,272,239.14,0,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233,
F009273,15101,Recipe,"Trout, rainbow, aquacultured, steamed, no added fat",767,767,64.3,23.3,3.73,10,2.2,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,61.1,0,57,7,,0,0.039,,0,0.37,6.2,30,,3.2,0,2,278,371,28.6,71,,,0.94,0,,0,,0,0,,,,0.086,0.107,3.11,3.44,7.09,,0.52,,2.2,10,0,10,10,0,8.44,0,0.1,0,8.92,2.9,,,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.48,0.04,1.93,0.04,0.46,0,0.02,,0,,0,2.99,,0,,0.73,0.08,2.06,,0.17,,0.1,,0.04,3.43,,,,0.35,0.06,,12.65,,115.36,,,,,,,,78.31,556.9,,186.44,11.75,,,,1030.98,2.4,1774.313,237,207.82,0,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,
F009303,15101,Borrowed,"Tuna, yellowfin, fillet, raw",435,435,71,23.4,3.74,1,1.3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,16,,,,0.06,,28,0.73,,50,0.015,,,,191,444,37,37,,,0.52,18,0,0,0,0,18,,,,0.43,0.05,9.8,4.47,14.27,,0.44,,0.5,2,0,2,2,1,1.51,0,0,0,1.51,0.5,,,,,,,,0.5,0,0,0,0,,1.4,,1.6,,23.4,,7.7,,,,,,,34.07,,,,3.8,,16.2,,1,,2.1,,,23.1,,,,1.2,1.8,,,,0.8,,,,,,,4.2,5.6,,,,,2,,27.2,42.67,34.71,,2,0,0,0,0,,0.01,,0.01,,0.16,,0.05,,,,,,,0.24,,,,0.03,,0.11,,0.01,,0.01,,,0.16,,,,0.01,0.01,,,,5.25,,,,,,,,29.47,38.92,,13.65,,,,,190.4,0.3,242.97,,13.93,0,45,379,375,642,67,935,301,184,289,509,576,186,244,222,260,275,212,70,323,1419,1404,2404,251,3501,1127,689,1082,1906,2156,696,914,831,973,1030,794,263,1209
F009302,15101,Recipe,"Tuna, yellowfin, fillet, baked, no added fat",596,596,60.3,32,5.13,1.4,1.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,22,,,,0.082,,36.4,1,,68,0.02,,,,262,608,50.7,51,,,0.71,21,0,0,0,0,21,,,,0.56,0.068,13.42,6.12,19.54,,0.54,,0.6,2,0,2,2,1,1.65,0,0,0,1.65,0.7,,,,,,,,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0.01,,0.02,,0.22,,0.07,,,,,,,0.33,,,,0.04,,0.16,,0.01,,0.02,,,0.22,,,,0.01,0.02,,,,7.19,,,,,,,,40.37,53.32,,18.7,,,,,260.82,0.41,332.836,,19.08,0,62,,,,,,,,,,,,,,,,,,,1944,1923,3293,344,4795,1544,944,1482,2610,2954,954,1251,1138,1333,1410,1087,360,1656
F009304,15101,Recipe,"Tuna, yellowfin, fillet, steamed, no added fat",518,518,65.5,27.8,4.46,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,19,,,,0.071,,26.7,0.87,,54,0.018,,,,205,449,44,37,,,0.62,18,0,0,0,0,18,,,,0.41,0.054,9.92,5.32,16.98,,0.42,,0.5,2,0,2,2,1,1.44,0,0,0,1.44,0.6,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0.01,,0.01,,0.2,,0.06,,,,,,,0.28,,,,0.03,,0.14,,0.01,,0.02,,,0.19,,,,0.01,0.02,,,,6.25,,,,,,,,35.08,46.33,,16.25,,,,,226.67,0.36,289.25,,16.58,0,54,,,,,,,,,,,,,,,,,,,1689,1671,2861,299,4167,1342,820,1288,2269,2567,829,1088,989,1159,1226,945,313,1440
F009560,15101,Analysed,"Whiting, King George, fillet, raw",362,362,77.6,19.8,3.16,0.7,1.1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,37,,70,,0.01,140,10,0.2,,28,0.01,,,,253,353,55,70,,,0.8,0,0,1,0,1,0,,,,0,0,4.3,3.87,8.17,0.18,0.22,2.6,1.5,0,0,0,0,1,1.51,0,0,0,1.51,0.6,,0,,0,,0,,0.56,0,0,0,0,,0,,4,0.9,22.9,1.5,7.4,,0.4,,0,,0,37.1,,1,,13,,12.5,,0.4,,0.6,,,27.5,,,,1.6,0.5,,,,,,,,0,,,11.3,9.2,,,,0,4.4,,9.1,36.1,22.7,,2,0,0,0,0,,0,,0.02,0,0.11,0.01,0.04,,0,,0,,0,0.18,,0,,0.06,,0.06,,0,,0,,,0.13,,,,0.01,0,,,,,,,,0,,,,55.37,45.08,,21.56,0,,,,44.59,0.18,111.23,,9.75,0,95,316,382,514,70,726,275,192,308,391,463,186,244,234,267,320,207,72,348,998,1207,1624,221,2294,869,607,973,1236,1463,588,771,739,844,1011,654,228,1100
F009557,15101,Recipe,"Whiting, King George, fillet, baked, no added fat",517,517,67.9,28.2,4.51,1,1.6,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,53,,100,,0.014,200,13.6,0.28,,40,0.014,,,,361,504,78.6,100,,,1.14,0,0,1,0,1,0,,,,0,0,6.14,5.52,11.67,0.26,0.28,3.7,1.9,0,0,0,0,1,1.94,0,0,0,1.94,0.8,,0,,0,,0,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,,0.03,0.01,0.16,0.01,0.05,,0,,0,,0,0.26,,0.01,,0.09,,0.09,,0,,0,,,0.19,,,,0.01,0,,,,,,,,0,,,,79.1,64.4,,30.8,0,,,,63.7,0.25,158.9,,13.93,0,136,,,,,,,,,,,,,,,,,,,1426,1724,2320,316,3277,1241,867,1390,1765,2090,840,1101,1056,1205,1444,934,325,1571
F009561,15101,Analysed,"Whiting, King George, fillet, steamed, no added fat",437,437,73.4,23.3,3.73,1.1,1.1,0,0,0,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,19,,60,,0.08,370,0,0.3,,29,0.01,,,,252,332,68,69,,,0.9,0,0,1,0,1,0,,,,0,0,4.2,4.56,8.76,0.14,0.19,2.4,1.4,0,0,0,0,1,1.2,0,0.2,0,2.2,0.7,,0,,0,,0,,0.68,0,0,0,0,,0,,3.9,0.9,22.9,1.4,7.3,,0.4,,0,,0,36.8,,1,,9.9,,13.6,,0.7,,0.6,,,25.8,,,,2,0.6,,,,,,,,0,,,11.9,9.9,,,,,4.6,,9.2,38.2,23.7,,2,0,0,0,0,,0,,0.03,0.01,0.18,0.01,0.06,,0,,0,,0,0.28,,0.01,,0.08,,0.1,,0,,0,,,0.2,,,,0.02,0,,,,,,,,0,,,,91.63,76.23,,35.42,,,,,70.84,0.29,182.49,,15.32,0,104,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,268,
F003920,15302,Borrowed,"Fish, eel, raw",745,745,68.3,18.4,2.95,11.7,1.4,0,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,20,,,,,,21.6,0.5,,20,,,,,216,272,6.5,51,,,1.62,1043,,0,,0,1043,,,,0.15,0.04,3.5,3.52,7.02,,0.07,,3,15,0,15,15,2,4.96,0,0.25,0,6.21,4,,,,,,,,4,,,,,,,,,,,,,,,,,,,22.47,,,,,,,,,,,,,68.51,,,,1.9,4.1,,,,,,,,,,,,0.8,,,,,0.7,,0.6,9.02,2.11,,0,,,,,,,,,,,,,,,,,,,2.36,,,,,,,,,,,,,7.19,,,,0.2,0.43,,,,,,,,,,,,,83.95,,74.51,,,,,62.96,0.95,221.423,,0,0,126,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,207,
F003897,15502,Analysed,"Fish finger, crumbed, purchased frozen, raw",924,916,57.3,12.1,1.94,11.6,1.4,1.1,0,0,0.2,0,1.3,0,,1.5,0,0,15.1,,,,,,,,,,,,,,,,16.6,16.6,,,,,,,,,,,,620,,,0,13,10,,,0.056,,4.4,0.45,,22,0.2,,3.7,,170,190,24,300,120,,0.4,15,0,0,0,0,15,,,,0.07,0.06,1.1,1.7,2.8,0.2,0.01,,0.4,69,0,69,69,0,0.36,0,0,0,0.36,0.4,,0,,0,,0.5,,0.45,0,0,0,0,,0,,1,0.2,9.3,0.2,2.7,,0.5,,0,,0.2,14.1,,0,,1.2,0,53.4,,0,,0.4,,0.5,55.5,,,,15,7.6,,0,,,,0.2,,0,0,,0.2,1.7,,,0,0,0.6,,3.7,29,6,,0.6,0,0,0,0,,0,,0.11,0.02,1.03,0.02,0.3,,0.06,,0,,0.02,1.56,,0,,0.13,0,5.92,,0,,0.04,,0.06,6.15,,,,1.66,0.84,,0,,,,22.18,,0,0,,,22.18,188.52,,66.54,0,,0,,410.32,3.22,665.376,,63.21,0,28,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,100,
F003896,15502,Recipe,"Fish finger, crumbed, purchased frozen, grilled, no added fat",1050,1040,51.5,13.8,2.2,13.2,1.6,1.2,0,0,0.2,0,1.5,0,,1.7,0,0,17.2,,,,,,,,,,,,,,,,18.9,18.9,,,,,,,,,,,,704.5,,,0,15,11.4,,,0.064,,4.8,0.51,,25,0.227,,4.2,,193,216,27.3,341,136,,0.45,15,0,0,0,0,15,,,,0.072,0.065,1.25,1.93,3.18,0.23,0.01,,0.4,74,0,74,74,0,0.37,0,0,0,0.37,0.4,,0,,0,,0.6,,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,0,,0.13,0.02,1.17,0.02,0.34,,0.06,,0,,0.02,1.78,,0,,0.15,0,6.73,,0,,0.05,,0.06,6.99,,,,1.89,0.96,,0,,,,25.2,,0,0,,,25.2,214.23,,75.61,0,,0,,466.27,3.65,756.109,,71.83,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,
